   213.0000     0.2163     0.2941     0.0682     0.0684     0.3154     0.3420     0.1264     0.1370     0.4250     0.4252
   214.0000     0.2126     0.2932     0.0673     0.0683     0.3154     0.3420     0.1264     0.1370     0.4250     0.4252
   215.0000     0.2388     0.2903     0.0666     0.0683     0.3154     0.3420     0.1264     0.1370     0.4250     0.4252
   216.0000     0.2380     0.2853     0.0659     0.0682     0.3153     0.3420     0.1264     0.1371     0.4251     0.4253
   217.0000     0.2212     0.2845     0.0653     0.0682     0.3153     0.3420     0.1263     0.1371     0.4251     0.4253
   218.0000     0.2175     0.2834     0.0650     0.0682     0.3153     0.3419     0.1263     0.1371     0.4251     0.4253
   219.0000     0.2538     0.2824     0.0650     0.0681     0.3153     0.3419     0.1263     0.1371     0.4251     0.4253
   220.0000     0.2312     0.2787     0.0650     0.0681     0.3153     0.3419     0.1263     0.1372     0.4251     0.4253
   221.0000     0.2216     0.2776     0.0650     0.0681     0.3152     0.3419     0.1263     0.1372     0.4252     0.4254
   222.0000     0.3079     0.3210     0.0828     0.0682     0.3152     0.3418     0.1262     0.1372     0.4252     0.4254
   223.0000     0.2908     0.3166     0.0856     0.0684     0.3153     0.3418     0.1262     0.1372     0.4252     0.4254
   224.0000     0.2990     0.3213     0.0949     0.0686     0.3153     0.3418     0.1262     0.1372     0.4252     0.4254
   225.0000     0.2900     0.3176     0.0964     0.0688     0.3154     0.3418     0.1262     0.1373     0.4252     0.4254
   226.0000     0.2994     0.3246     0.1029     0.0691     0.3155     0.3419     0.1262     0.1373     0.4252     0.4254
   227.0000     0.3065     0.3312     0.1095     0.0694     0.3156     0.3419     0.1263     0.1373     0.4253     0.4255
   228.0000     0.2881     0.3266     0.1094     0.0697     0.3158     0.3420     0.1263     0.1373     0.4253     0.4255
   229.0000     0.2687     0.3223     0.1070     0.0699     0.3159     0.3421     0.1264     0.1374     0.4253     0.4255
   230.0000     0.2486     0.3190     0.1036     0.0699     0.3160     0.3423     0.1266     0.1374     0.4253     0.4255
   231.0000     0.2330     0.3187     0.0998     0.0699     0.3161     0.3424     0.1267     0.1374     0.4253     0.4255
   232.0000     0.2453     0.3176     0.0970     0.0699     0.3161     0.3425     0.1268     0.1375     0.4254     0.4256
   233.0000     0.2311     0.3164     0.0945     0.0698     0.3162     0.3427     0.1270     0.1375     0.4254     0.4256
   234.0000     0.2726     0.3152     0.0921     0.0697     0.3162     0.3428     0.1271     0.1375     0.4254     0.4256
